id,name,kana,area,category,lat,lng,zoom,url,image,description,電話番号,住所,アクセス,営業時間,定休日,料金,決済方法,駐車場,駐車場：大型バスの駐車,ウェブサイト,駐車場：台数,関連資料,駐車場：備考,備考,オンライン予約,メールアドレス,similar1,similar2,similar3,dissimilar1,dissimilar2,dissimilar3
detail_1038,意足寺,いそくじ,"若狭路,おおい町","歴史・文化・史跡,寺社仏閣",35.464164,135.59621,16,https://www.fuku-e.com/spot/detail_1038.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1038/1038_1_l.jpg,曹洞宗。本尊は十一面千手観音菩薩立像。当寺はもと長英寺(小浜市太良庄)の地にありましたが、江戸時代初期に現在地の万願寺跡地に移建されたといいます。本尊である木造千手観音立像は、平安時代の作で、像高109cm。髻頂に仏面、天冠台上に10面の菩薩面をい…,"意足寺 0770-77-1078
おおい町立郷土史料館 0770-77-2820",福井県おおい町万願寺7-5,JR若狭本郷駅から川上行き福鉄バス「万願寺」下車徒歩10分/舞鶴若狭自動車道大飯高浜ICから5分、小浜西ICから15分,,,拝観料500円,,あり,,,10,,,,,,detail_1098,detail_4997,detail_1654,detail_1619,detail_4311,detail_2017
detail_1039,引接寺,いんじょうじ,"丹南,越前市","歴史・文化・史跡,寺社仏閣",35.9042261,136.161916,16,https://www.fuku-e.com/spot/detail_1039.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1039/1039_1_l.jpg,長亨2年(1488)に建立された天台真盛宗別格本山。総けやき造りの山門がみごと。十六羅漢や滝のぼりする鯉、威厳ある獅子など、勢いのある彫刻がほどこされています。境内に入ると正面に本堂。手前にあるお堂には石の大仏が祭られています。また、市指定文化財…,引接寺　 0778-22-0442,福井県越前市京町3-3-5,JR武生駅から徒歩約10分/北陸自動車道武生ICから車で10分,,,,,,,,,,,,,,detail_1077,detail_1115,detail_1081,detail_4311,detail_1619,detail_4846
detail_1040,鵜甘神社(南越前町),うかんじんじゃ,"丹南,南越前町","歴史・文化・史跡,寺社仏閣",35.8235656,136.214394,14,https://www.fuku-e.com/spot/detail_1040.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1040/1040_1_l.jpg,山王山の西麓にあり、延喜式神名帳にも名を残す神社で、鎌倉時代末期には、杣山城の城主・瓜生氏の手厚い保護を受け、そのもとで、社運は大きく隆盛しました。社宝の王の面は、県内でも最古の正安4年(1302)の貴重な作品です。,"南越前町教育委員会 0778-47-8005
鵜甘神社　 0778-47-2830",福井県南越前町堂宮14-13,北陸自動車道今庄ICから車で15分,,,,,,,,,,,,,,detail_1011,detail_1652,detail_4836,detail_2017,detail_1619,detail_4908
detail_1041,越前大仏,えちぜんだいぶつ,"永平寺・奥越,勝山市","歴史・文化・史跡,寺社仏閣",36.054546,136.518428,16,https://www.fuku-e.com/spot/detail_1041.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1041/1041_7_l.jpg,勝山市の大師山清水寺にある、大仏本尊のモデルは、仏教伝来のルーツ中国河南省洛陽市の郊外の龍門石窟の中にある座像で、身の丈17メートル。奈良大仏（文献16.2メートル・実測14.98メートル）を上回る大きさです。さらに光背は23メートルで2メートルの石台…,越前大仏大師山清大寺 0779-87-3300,福井県勝山市片瀬町50字1-1,"公共交通の場合：えちぜん鉄道勝山駅からコミュニティバス(平泉寺方面)乗車、越前大仏前下車、徒歩8分
お車の場合：中部縦貫自動車道勝山ICから車で10分","通常期　8：00～17：00（最終入館　16：00）
冬季　9：00～16：00（最終入館　15：30）",無休(冬期臨時休業有),"大人500円
小人(小・中・高校生)300円",現金のみ,あり,50台,https://www.etizen-daibutu.com/,400台,,,,,,detail_1061,detail_1039,detail_4997,detail_4846,detail_5979,detail_2017
detail_1042,恵比須神社(須部神社),えびす(すべ)じんじゃ,"若狭路,若狭町","歴史・文化・史跡,寺社仏閣",35.481548,135.887842,16,https://www.fuku-e.com/spot/detail_1042.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1042/1042_1_l.jpg,奈良時代に建てられ、「若狭ゑびす」として知られている神社。商売繁盛、漁業の神と子供の守り神として県内外から多くの参拝者が訪れています。また朱塗の鳥居は町の指定文化財になっています。,若狭町歴史文化課 0770-45-2270,福井県若狭町末野36-5,舞鶴若狭自動車道若狭上中ICから車で約10分,,,,,あり,,http://www.town.fukui-wakasa.lg.jp/kankou/category/page.asp?Cnt=2&Page=33,,,,,,,detail_1067,detail_1569,detail_1104,detail_2017,detail_4311,detail_4846
detail_1043,圓宮寺,えんぐうじ,"丹南,越前市","歴史・文化・史跡,寺社仏閣",35.897245,136.1670035,16,https://www.fuku-e.com/spot/detail_1043.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1043/1043_1_l.jpg,千年の歴史をもつ古い寺。文明4年(1472)、蓮如上人の教化によって天台宗から浄土真宗に改宗。天正3年(1575)、織田信長による越前一向一揆攻めのときには、円宮寺の住職了観は武生の一揆軍の大将として、信長軍と戦い、敗れました。真宗大谷派では毎年、蓮如…,圓宮寺　 0778-24-2758,福井県越前市あおば町2-41,JR武生駅から徒歩約10分/北陸自動車道武生ICから車で10分,,,,,,,,,,,,,,detail_1044,detail_1068,detail_1075,detail_5979,detail_1619,detail_2120
detail_1044,円照寺,えんしょうじ,"若狭路,小浜市","歴史・文化・史跡,寺社仏閣",35.4699486,135.7412777,16,https://www.fuku-e.com/spot/detail_1044.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1044/1044_1_l.jpg,もと真言宗で遠松寺といい、南川の対岸の堂谷にありましたが、越前杣山城主瓜生民部の娘が尼となって当寺へはいり文安元年ここに移し臨済宗の寺として再建、円照寺と改めたと伝えられています。本堂には本尊の大日如来座像、不動明王立像(重文)が安置されて…,円照寺 0770-56-1902,福井県小浜市尾崎22-15,JR小浜駅から車で10分/舞鶴若狭自動車道小浜ICから車で約10分,9:00～17:00,,拝観料:400円,,あり,,https://www.obama-8-temples.jp/temples/enshoji/,,,,,,,detail_1043,detail_1085,detail_1075,detail_2017,detail_1619,detail_2025
detail_1045,大塩八幡宮,おおしおはちまんぐう,"丹南,越前市",歴史・文化・史跡,35.8493082,136.1711175,16,https://www.fuku-e.com/spot/detail_1045.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1045/1045_6_l.jpg,仁和3年(887)、越前に流された中納言紀友仲が無実の罪を晴らすために、この地で祈願を続けました。まもなく許されて都に帰ることができ、感謝して社殿を建てたのが由来といわれています。これだけ大きな拝殿は珍しく、昭和56年の修復で創建当時の入母屋造、…,大塩八幡宮　 0778-23-8074,福井県越前市国兼町22-2,JR武生駅から車で15分/北陸自動車道武生ICから車で15分,,,,,,,https://oosiohatiman.wixsite.com/oosiohatiman/,,,,,,,detail_1044,detail_1068,detail_4835,detail_1619,detail_2017,detail_1264
detail_1046,大谷寺大長院,おおたんじだいちょういん,"丹南,越前町","歴史・文化・史跡,寺社仏閣",36.005652,136.090449,16,https://www.fuku-e.com/spot/detail_1046.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1046/1046_5_l.jpg,泰澄大師が開き、入寂された地で、平安後期から鎌倉時代に大いに栄えたといわれています。山裾に建つ国の重要文化財に指定されている石造九重塔は、泰澄大師の墓と伝えられています。,大谷寺大長院 0778-34-5045,福井県越前町大谷寺,JR福井駅前から宿堂行き京福バス「上糸生」下車徒歩20分/北陸自動車道鯖江ICから車で30分,,,,,,,http://echizen-ohtanji.com/rekishi.htm,,,,,,,detail_1096,detail_1121,detail_1024,detail_4846,detail_2120,detail_4839
detail_1047,大虫神社,おおむしじんじゃ,"丹南,越前市","歴史・文化・史跡,寺社仏閣",35.9008893,136.1265847,16,https://www.fuku-e.com/spot/detail_1047.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1047/1047_1_l.jpg,伊勢神宮と同じくらい古い歴史を持つといわれている神社で、平安時代に作られた木造の男神座像2躯は国の重要文化財に指定されています。昔、害虫が発生し、農作物に大きな被害が出ましたが、祈願したところ、害虫は退散し豊作になったことから、「大虫」の名…,大虫神社　 0778-22-5041,福井県越前市大虫町21-27-1,JR武生駅から車で5分/北陸自動車道武生ICから車で15分,,,,,,,,,,,,,,detail_1055,detail_1084,detail_1042,detail_2017,detail_4311,detail_1619
detail_1048,岡太神社・大瀧神社,おかもとじんじゃ・おおたきじんじゃ,"丹南,越前市","伝統工芸,歴史・文化・史跡,寺社仏閣",35.90676,136.253243,16,https://www.fuku-e.com/spot/detail_1048.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1048/1048_2_l.jpg,今から千五百年ほど前、継体天皇が越前におられ男大迹皇子と呼ばれていたころ、この村里の岡太川の上流に美しい姫が現れて「この地は清らかな水に恵まれているからこの水で紙漉きをして生計を立てよ」と、ねんごろに紙漉きの技を里人に教えたといいます。こ…,岡本神社・大瀧神社社務所　0778-42-1151,福井県越前市大滝町13-1,JR武生駅から福鉄バス南越線「和紙の里」下車徒歩約10分,,,,,,,,,,,,,,detail_1496,detail_1484,detail_1489,detail_4908,detail_1619,detail_5928
detail_1049,憶念寺,おくねんじ,"丹南,南越前町","歴史・文化・史跡,寺社仏閣",35.820735,136.219851,16,https://www.fuku-e.com/spot/detail_1049.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1049/1049_1_l.jpg,楠正成の弟の弟子の1人である秀見が住居としていた寺を、真宗に転帰したもので、正しくは金剛山憶念寺と呼びます。天保年間から昭和初期にかけて、浄土真宗の大家を輩出しています。,"南越前町教育委員会 0778-47-8005
憶念寺　 0778-47-2601",福井県南越前町金粕11-12,北陸自動車道今庄ICから車で15分,,,,,,,,,,,,,,detail_1044,detail_1001,detail_5208,detail_5979,detail_1619,detail_2017
detail_1050,越知神社,おちじんじゃ,"あわら・坂井・福井市,丹南,福井市,越前町","自然・公園,山・川・湖,歴史・文化・史跡,寺社仏閣",36.006008,136.09042,16,https://www.fuku-e.com/spot/detail_1050.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1050/1050_3_l.jpg,越知山の山頂付近は、かつて神仏混合の山岳霊場だったといわれています。頂上の三角点付近には、奥の院や、大師堂、社務所、日吉神社、本殿、拝殿があり、この本殿が越知神社にあたります。越前五山の一つとして、信仰を集め、白山を開く前の泰澄が修行をし…,0778-34-5260（越知神社社務所）,福井県越前町大谷寺,北陸自動車道鯖江ICから車で60分,,,,,あり,,https://fupo.jp/article/ochisan/,,,"登山の際には、「行者道コース」で「奥糸生多目的集会施設」の駐車場をご利用いただくのがおすすめです。
また、越知神社までは車で登ることもでき、駐車場はありませんが、神社前に３台ほど駐車可能なスペースがあります。",,,,detail_1130,detail_5411,detail_1542,detail_2017,detail_4846,detail_2120
detail_1051,加多志波神社,かたしばじんじゃ,"丹南,鯖江市","歴史・文化・史跡,寺社仏閣",35.945286,136.225503,16,https://www.fuku-e.com/spot/detail_1051.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1051/1051_1_l.jpg,加多志波神社にある鎌倉時代後期の作とされる木造の父母子の鬼面(追儺面)は国の重要文化財に指定されています。。毎年2月11日に一般公開され、餅をまいて厄を払う神事「おこない」が催されます。,,福井県鯖江市川島町27,北陸自動車道鯖江ICから車で約5分,終日,散策自由(お面様の公開は2月11日のみ),無料,,あり,,"https://www.city.sabae.fukui.jp/kanko/sightseeing/katashiba.html
",6,,,,,,detail_1084,detail_1054,detail_1047,detail_2017,detail_1302,detail_1314
detail_1052,金崎宮,かねがさきぐう,"若狭路,敦賀市",歴史・文化・史跡,35.66451,136.07406,16,https://www.fuku-e.com/spot/detail_1052.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1052/1052_1_l.jpg,延元元年(1336)恒良、尊良両親王を守護した新田義貞が足利軍と戦った古戦場です。戦いは厳しさを極め、尊良親王ら300人は籠城から半年後、城に火を放ち自害しました。中腹の金崎宮には両親王が祀られています。戦国の世には朝倉・浅井軍と信長・秀吉・家康の…,"金崎宮社務所 0770-22-0938
敦賀観光案内所 0770-21-8686
(一社)敦賀観光協会0770-22-8167",福井県敦賀市金ｹ崎町1-4,JR敦賀駅からコミュニティバス「松原線」で「金崎宮口」下車/ぐるっと敦賀周遊バスで「金崎宮」下車/北陸自動車道敦賀ICから車で約10分,,無休,,,あり,5,"http://kanegasakigu.jp/,https://www.fuku-e.com/fukutabi/detail_62.html#nav_article1",30,,,,,,detail_5723,detail_5299,detail_1107,detail_1619,detail_2017,detail_4311
detail_1053,上総社,かみそうじゃ,"丹南,越前市",歴史・文化・史跡,35.892692,136.166892,16,https://www.fuku-e.com/spot/detail_1053.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1053/1053_1_l.jpg,神明神社を上総社ともよんでいます。ここは、江戸時代には伏拝所(ふしおがみ)とよばれ、越前富士と称されて古くから山岳信仰の山であった日野山を遥拝する場所でした。,上総社　 0778-22-4654,福井県越前市若竹町11-19,JR武生駅から徒歩約15分/北陸自動車道武生ICから車で15分,,,,,,,,,,,,,,detail_1101,detail_1050,detail_1542,detail_2017,detail_5979,detail_1619
detail_1054,加茂神社,かもじんじゃ,"若狭路,おおい町","歴史・文化・史跡,寺社仏閣",35.396375,135.590177,16,https://www.fuku-e.com/spot/detail_1054.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1054/1054_1_l.jpg,加茂神社はおおい町名田庄にあり、貞和4年(1348)の勧請と伝えられ、江戸時代の中頃に改修された記録が残されています。また、「おろおろ祭り、舌餅作り、芝走り」などの祭祀や慣習など、他では見られない独特の民俗行事が行われています。これらは、納田終が…,おおい町立郷土史料館 0770-77-2820,福井県おおい町名田庄納田終,JR小浜駅から路線バス流星「白矢」下車徒歩1分/舞鶴若狭自動車道大飯高浜ICから車で40分、小浜ICから40分,,,無料,,あり,,,10,,,,,,detail_1652,detail_1055,detail_1051,detail_2017,detail_1619,detail_1626
